Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
7851155,SA_0000001419,COUNTRY,PRY,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,252,252.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Paraguay
6368056,SA_0000001419,COUNTRY,UZB,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,77,77.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Uzbekistan
4719711,SA_0000001419,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,86,86.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Madagascar
5050177,SA_0000001419,COUNTRY,GMB,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,108,108.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Gambia
1734732,SA_0000001419,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,142,142.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Solomon Islands
1867268,SA_0000001419,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,87,87.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Morocco
6632077,SA_0000001419,COUNTRY,COK,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,126,126.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cook Islands
5056851,SA_0000001419,COUNTRY,PLW,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,138,138.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Palau
4283032,SA_0000001419,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,123,123.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Eswatini
2892081,SA_0000001419,COUNTRY,ITA,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,144,144.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Italy
6459687,SA_0000001419,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,182,182.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ireland
8917124,SA_0000001419,COUNTRY,SYC,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,197,197.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Seychelles
8930445,SA_0000001419,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,2004,SEX_MLE,,,,,,,4,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Belize
2271013,SA_0000001419,COUNTRY,MRT,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,312,312.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mauritania
3785789,SA_0000001419,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,75,75.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Lesotho
9062657,SA_0000001419,COUNTRY,AZE,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,284,284.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Azerbaijan
7406371,SA_0000001419,COUNTRY,DOM,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,164,164.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Dominican Republic
578787,SA_0000001419,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,294,294.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kazakhstan
2898760,SA_0000001419,COUNTRY,TZA,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,112,112.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,"Tanzania, United Republic of"
9721960,SA_0000001419,COUNTRY,SMR,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,87,87.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,San Marino
3938535,SA_0000001419,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,251,251.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Egypt
4713281,SA_0000001419,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,178,178.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Japan
3455710,SA_0000001419,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2004,SEX_FMLE,,,,,,,169,169.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Thailand
5149549,SA_0000001419,COUNTRY,CRI,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,188,188.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Costa Rica
6810969,SA_0000001419,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,549,549.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Antigua and Barbuda
3925383,SA_0000001419,COUNTRY,COD,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,64,64.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,"Congo, The Democratic Republic of the"
4633973,SA_0000001419,COUNTRY,CPV,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,229,229.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cabo Verde
6459849,SA_0000001419,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,214,214.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Libya
4455734,SA_0000001419,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,1,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Australia
9450268,SA_0000001419,COUNTRY,MDA,YEAR,EUR,Europe,SEX,2004,SEX_MLE,,,,,,,7,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,"Moldova, Republic of"
8480098,SA_0000001419,COUNTRY,MHL,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,14,14.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Marshall Islands
8241859,SA_0000001419,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,229,229.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cyprus
