Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
2295334,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,China
1283689,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,3.5,3.5,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,United Kingdom
9746267,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,0.5,0.52,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Congo
4664768,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,5.0,5.0,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bulgaria
5358615,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,2.6,2.6,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Spain
7477200,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Peru
2407900,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Eritrea
7530357,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,0.8,0.82,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Panama
6927681,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.4,2.4,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Burundi
1878505,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Indonesia
4724337,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,0.7,0.72,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Nicaragua
6649892,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mongolia
8954842,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Korea, Democratic People's Republic of"
3916497,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,2.5,2.5,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Iceland
3976205,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Belarus
4460093,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,0.5,0.54,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Korea, Democratic People's Republic of"
5391935,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,3.1,3.1,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sweden
3909883,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Morocco
794328,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Nigeria
8385031,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Tajikistan
7477398,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CAF,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Central African Republic
8968226,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.9,1.9,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Eritrea
4135185,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Gabon
9227920,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,,,,,,,3.8,3.8,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Lao People's Democratic Republic
7172927,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,2.8,2.8,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sweden
2685467,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.2,4.2,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Belarus
47505,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,0.8,0.77,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Benin
2295749,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,3.5,3.5,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Fiji
2877015,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,0.5,0.53,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Brunei Darussalam
2533862,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,3.8,3.8,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Greece
1766257,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Qatar
735112,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Syrian Arab Republic
7988891,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.8,2.8,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Lesotho
1396475,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,3.8,3.8,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,South Africa
5398971,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Guatemala
5743473,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,9.6,9.6,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Poland
9209074,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sudan
1111947,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,3.3,3.3,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Uzbekistan
5280393,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,2.6,2.6,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mali
1911962,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,,,,,,,2.4,2.4,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Solomon Islands
6094854,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,2.9,2.9,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Solomon Islands
2256128,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Panama
6307242,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GIN,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,0.8,0.75,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Guinea
5154484,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MDA,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,9.2,9.2,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Moldova, Republic of"
3983313,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Brazil
9468396,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Israel
8994668,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,3.0,3.0,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Estonia
847348,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Indonesia
8213541,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.0,0.99,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Eswatini
1733284,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,2.6,2.6,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,United States
3427507,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,3.0,3.0,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bhutan
398859,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,4.7,4.7,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Japan
2276101,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Korea, Republic of"
2289398,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ethiopia
4751456,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,2.9,2.9,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Germany
3745044,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,8.2,8.2,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Belarus
5617670,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,3.9,3.9,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Australia
8458412,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Greece
1819724,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Malta
821214,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,13.2,13.2,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Pakistan
1291123,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Iraq
8101573,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SSD,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,South Sudan
1555254,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Zambia
2633355,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Russian Federation
3162300,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Djibouti
5942568,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,2.5,2.5,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Fiji
1813191,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Montenegro
7856580,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,2.3,2.3,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Canada
1224775,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Yemen
6307493,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,0.7,0.68,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Brunei Darussalam
1390180,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,0.9,0.9,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bahrain
6902165,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Côte d'Ivoire
2256432,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Saudi Arabia
2937002,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,,,,,,,2.9,2.9,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Fiji
9101162,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,9.1,9.1,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Portugal
3487597,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,9.9,9.9,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Hungary
491773,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,0.5,0.46,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Barbados
3857583,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Iran, Islamic Republic of"
5088559,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.9,1.9,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Chad
8624040,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Zambia
7511331,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,2.7,2.7,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kazakhstan
795103,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,4.8,4.8,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Estonia
8048856,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Yemen
2798280,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2020,,,,,,,5.1,5.1,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Thailand
6214636,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.9,1.9,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Slovakia
7186771,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,2.6,2.6,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Vanuatu
9607949,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,2.3,2.3,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sudan
7564608,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,2.5,2.5,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Barbados
3308653,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.5,4.5,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ukraine
6902383,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,4.4,4.4,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Myanmar
